year,country,wiki,lower_bound,upper_bound,mean
2020,Rwanda,itwiki,1,10,5.5
2020,Rwanda,rwwiki,1,11,6.0
2020,Rwanda,simplewiki,1,10,5.5
2020,Réunion,afwiki,1,10,5.5
2020,Réunion,dewiki,1,10,5.5
2020,Réunion,enwiki,1,12,6.5
2020,Réunion,eswiki,1,10,5.5
2020,Réunion,frwiki,21,39,30.0
2020,Réunion,itwiki,1,10,5.5
2020,Réunion,scowiki,1,10,5.5
2020,Saint Barthélemy,enwiki,1,10,5.5
2020,Saint Barthélemy,frwiki,1,10,5.5
2020,Saint Helena,enwiki,1,10,5.5
2020,Saint Kitts and Nevis,enwiki,1,10,5.5
2020,Saint Kitts and Nevis,svwiki,1,10,5.5
2020,Saint Lucia,enwiki,2,20,11.0
2020,Saint Martin,enwiki,1,10,5.5
2020,Saint Martin,frwiki,1,10,5.5
2020,Saint Pierre and Miquelon,frwiki,1,10,5.5
2020,Saint Vincent and the Grenadines,enwiki,1,10,5.5
2020,Samoa,enwiki,1,10,5.5
2020,San Marino,enwiki,1,10,5.5
2020,San Marino,itwiki,2,13,7.5
2020,San Marino,jawiki,1,10,5.5
2020,San Marino,svwiki,1,10,5.5
2020,Senegal,arwiki,1,10,5.5
2020,Senegal,enwiki,1,11,6.0
2020,Senegal,eswiki,1,10,5.5
2020,Senegal,frwiki,11,22,16.5
2020,Senegal,itwiki,1,10,5.5
2020,Senegal,wowiki,1,11,6.0
2020,Serbia,bewiki,1,10,5.5
2020,Serbia,bgwiki,1,10,5.5
2020,Serbia,bswiki,1,18,9.5
2020,Serbia,cswiki,1,10,5.5
2020,Serbia,cuwiki,1,10,5.5
2020,Serbia,dawiki,1,10,5.5
2020,Serbia,dewiki,1,10,5.5
2020,Serbia,elwiki,1,10,5.5
2020,Serbia,enwiki,218,236,227.0
2020,Serbia,eswiki,1,10,5.5
2020,Serbia,etwiki,1,10,5.5
2020,Serbia,fawiki,1,11,6.0
2020,Serbia,frwiki,2,12,7.0
2020,Serbia,hrwiki,2,18,10.0
2020,Serbia,huwiki,1,10,5.5
2020,Serbia,itwiki,1,10,5.5
2020,Serbia,jawiki,1,10,5.5
2020,Serbia,jvwiki,1,10,5.5
2020,Serbia,kawiki,1,10,5.5
2020,Serbia,lawiki,1,10,5.5
2020,Serbia,mkwiki,1,10,5.5
2020,Serbia,mywiki,1,10,5.5
2020,Serbia,nlwiki,1,10,5.5
2020,Serbia,nowiki,1,10,5.5
2020,Serbia,plwiki,1,10,5.5
2020,Serbia,ptwiki,1,10,5.5
2020,Serbia,rowiki,1,10,5.5
2020,Serbia,ruwiki,1,13,7.0
2020,Serbia,scowiki,1,10,5.5
2020,Serbia,shwiki,12,30,21.0
2020,Serbia,simplewiki,1,10,5.5
2020,Serbia,siwiki,1,10,5.5
2020,Serbia,skwiki,1,10,5.5
2020,Serbia,slwiki,1,10,5.5
2020,Serbia,sqwiki,1,14,7.5
2020,Serbia,srwiki,436,454,445.0
2020,Serbia,svwiki,1,10,5.5
2020,Serbia,thwiki,1,10,5.5
2020,Serbia,trwiki,1,10,5.5
2020,Serbia,ukwiki,1,10,5.5
2020,Serbia,urwiki,1,10,5.5
2020,Serbia,zhwiki,1,10,5.5
2020,Seychelles,dewiki,1,10,5.5
2020,Seychelles,enwiki,1,10,5.5
2020,Seychelles,eswiki,1,10,5.5
2020,Seychelles,fawiki,1,10,5.5
2020,Seychelles,jawiki,2,20,11.0
2020,Seychelles,ptwiki,1,10,5.5
2020,Sierra Leone,enwiki,1,10,5.5
2020,Sierra Leone,tawiki,1,10,5.5
2020,Singapore,abwiki,1,10,5.5
2020,Singapore,acewiki,1,10,5.5
2020,Singapore,adywiki,1,10,5.5
2020,Singapore,afwiki,1,10,5.5
2020,Singapore,akwiki,1,10,5.5
2020,Singapore,alswiki,1,10,5.5
2020,Singapore,amwiki,1,10,5.5
2020,Singapore,angwiki,1,10,5.5
2020,Singapore,anwiki,1,10,5.5
2020,Singapore,arwiki,1,10,5.5
2020,Singapore,astwiki,1,10,5.5
2020,Singapore,avkwiki,1,10,5.5
2020,Singapore,avwiki,1,10,5.5
2020,Singapore,awawiki,1,10,5.5
2020,Singapore,azwiki,1,10,5.5
2020,Singapore,barwiki,1,10,5.5
2020,Singapore,bat_smgwiki,1,10,5.5
2020,Singapore,bawiki,1,10,5.5
2020,Singapore,bclwiki,1,12,6.5
2020,Singapore,be_x_oldwiki,1,10,5.5
2020,Singapore,bewiki,1,10,5.5
2020,Singapore,bjnwiki,1,10,5.5
2020,Singapore,bnwiki,1,11,6.0
2020,Singapore,bowiki,1,10,5.5
2020,Singapore,brwiki,1,10,5.5
2020,Singapore,cawiki,1,10,5.5
2020,Singapore,cbk_zamwiki,1,10,5.5
2020,Singapore,cdowiki,1,10,5.5
2020,Singapore,cebwiki,1,10,5.5
2020,Singapore,cowiki,1,10,5.5
2020,Singapore,crhwiki,1,10,5.5
2020,Singapore,cswiki,1,10,5.5
2020,Singapore,cywiki,1,10,5.5
2020,Singapore,dawiki,1,10,5.5
2020,Singapore,dewiki,1,13,7.0
2020,Singapore,diqwiki,1,10,5.5
2020,Singapore,dsbwiki,1,10,5.5
2020,Singapore,dtywiki,1,10,5.5
2020,Singapore,dzwiki,1,10,5.5
2020,Singapore,elwiki,1,10,5.5
2020,Singapore,emlwiki,1,10,5.5
2020,Singapore,enwiki,490,508,499.0
2020,Singapore,eowiki,1,10,5.5
2020,Singapore,eswiki,1,10,5.5
2020,Singapore,etwiki,1,10,5.5
2020,Singapore,euwiki,1,10,5.5
2020,Singapore,fawiki,1,10,5.5
2020,Singapore,fiu_vrowiki,1,10,5.5
2020,Singapore,fiwiki,1,10,5.5
2020,Singapore,fjwiki,1,10,5.5
2020,Singapore,frrwiki,1,10,5.5
2020,Singapore,frwiki,1,15,8.0
2020,Singapore,fywiki,1,10,5.5
2020,Singapore,ganwiki,1,10,5.5
2020,Singapore,gcrwiki,1,10,5.5
2020,Singapore,glkwiki,1,10,5.5
2020,Singapore,glwiki,1,10,5.5
2020,Singapore,gnwiki,1,10,5.5
2020,Singapore,gorwiki,1,10,5.5
2020,Singapore,hakwiki,1,10,5.5
2020,Singapore,hawiki,1,10,5.5
2020,Singapore,hawwiki,1,10,5.5
2020,Singapore,hewiki,1,10,5.5
2020,Singapore,hiwiki,1,10,5.5
2020,Singapore,hrwiki,1,10,5.5
2020,Singapore,hsbwiki,1,10,5.5
2020,Singapore,htwiki,1,10,5.5
2020,Singapore,huwiki,1,10,5.5
2020,Singapore,hywiki,1,10,5.5
2020,Singapore,idwiki,1,13,7.0
2020,Singapore,iewiki,1,10,5.5
2020,Singapore,igwiki,1,10,5.5
2020,Singapore,ilowiki,1,10,5.5
2020,Singapore,iowiki,1,10,5.5
2020,Singapore,iswiki,1,10,5.5
2020,Singapore,itwiki,1,10,5.5
2020,Singapore,jawiki,2,11,6.5
2020,Singapore,jbowiki,1,10,5.5
2020,Singapore,jvwiki,1,10,5.5
2020,Singapore,kaawiki,1,10,5.5
2020,Singapore,kawiki,1,10,5.5
2020,Singapore,kbdwiki,1,10,5.5
2020,Singapore,kbpwiki,1,10,5.5
2020,Singapore,kkwiki,1,10,5.5
2020,Singapore,kmwiki,1,10,5.5
2020,Singapore,koiwiki,1,10,5.5
2020,Singapore,kowiki,1,10,5.5
2020,Singapore,kvwiki,1,10,5.5
2020,Singapore,lawiki,1,10,5.5
2020,Singapore,lezwiki,1,10,5.5
2020,Singapore,lfnwiki,1,10,5.5
2020,Singapore,liwiki,1,10,5.5
2020,Singapore,lldwiki,1,10,5.5
2020,Singapore,lmowiki,1,10,5.5
2020,Singapore,lnwiki,1,10,5.5
2020,Singapore,ltwiki,1,10,5.5
2020,Singapore,lvwiki,1,10,5.5
2020,Singapore,maiwiki,1,10,5.5
2020,Singapore,map_bmswiki,1,10,5.5
2020,Singapore,mdfwiki,1,10,5.5
2020,Singapore,mgwiki,1,10,5.5
2020,Singapore,mhrwiki,1,10,5.5
2020,Singapore,minwiki,1,10,5.5
2020,Singapore,mlwiki,1,10,5.5
2020,Singapore,mnwiki,1,10,5.5
2020,Singapore,mnwwiki,1,10,5.5
2020,Singapore,mrjwiki,1,10,5.5
2020,Singapore,mrwiki,1,10,5.5
2020,Singapore,mswiki,2,16,9.0
2020,Singapore,mywiki,1,15,8.0
2020,Singapore,mznwiki,1,10,5.5
2020,Singapore,nahwiki,1,10,5.5
2020,Singapore,napwiki,1,10,5.5
2020,Singapore,nawiki,1,10,5.5
2020,Singapore,ndswiki,1,10,5.5
2020,Singapore,newiki,1,10,5.5
2020,Singapore,nlwiki,1,10,5.5
2020,Singapore,nnwiki,1,10,5.5
2020,Singapore,nowiki,1,10,5.5
2020,Singapore,nrmwiki,1,10,5.5
2020,Singapore,nywiki,1,10,5.5
2020,Singapore,ocwiki,1,10,5.5
2020,Singapore,olowiki,1,10,5.5
2020,Singapore,orwiki,1,10,5.5
2020,Singapore,oswiki,1,10,5.5
2020,Singapore,pamwiki,1,10,5.5
2020,Singapore,pcdwiki,1,10,5.5
2020,Singapore,pdcwiki,1,10,5.5
2020,Singapore,plwiki,1,10,5.5
2020,Singapore,pnbwiki,1,10,5.5
2020,Singapore,pswiki,1,10,5.5
2020,Singapore,ptwiki,1,10,5.5
2020,Singapore,quwiki,1,10,5.5
2020,Singapore,ruewiki,1,10,5.5
2020,Singapore,ruwiki,1,10,5.5
2020,Singapore,rwwiki,1,10,5.5
2020,Singapore,scnwiki,1,10,5.5
2020,Singapore,scowiki,1,10,5.5
2020,Singapore,scwiki,1,10,5.5
2020,Singapore,sewiki,1,10,5.5
2020,Singapore,shwiki,1,10,5.5
2020,Singapore,simplewiki,2,20,11.0
2020,Singapore,skwiki,1,10,5.5
2020,Singapore,slwiki,1,10,5.5
2020,Singapore,smwiki,1,10,5.5
2020,Singapore,sowiki,1,10,5.5
2020,Singapore,sqwiki,1,10,5.5
2020,Singapore,srwiki,1,10,5.5
2020,Singapore,suwiki,1,10,5.5
2020,Singapore,svwiki,1,10,5.5
2020,Singapore,swwiki,1,10,5.5
2020,Singapore,szlwiki,1,10,5.5
2020,Singapore,tawiki,1,10,5.5
2020,Singapore,tetwiki,1,10,5.5
2020,Singapore,tewiki,1,10,5.5
2020,Singapore,tgwiki,1,10,5.5
2020,Singapore,thwiki,1,10,5.5
2020,Singapore,tlwiki,1,10,5.5
2020,Singapore,trwiki,1,10,5.5
2020,Singapore,ttwiki,1,10,5.5
2020,Singapore,udmwiki,1,10,5.5
2020,Singapore,ukwiki,1,10,5.5
2020,Singapore,urwiki,1,10,5.5
2020,Singapore,uzwiki,1,10,5.5
2020,Singapore,vecwiki,1,10,5.5
2020,Singapore,vepwiki,1,10,5.5
2020,Singapore,viwiki,1,12,6.5
2020,Singapore,vlswiki,1,10,5.5
2020,Singapore,vowiki,1,10,5.5
2020,Singapore,warwiki,1,10,5.5
2020,Singapore,wawiki,1,10,5.5
2020,Singapore,wuuwiki,1,10,5.5
2020,Singapore,xalwiki,1,10,5.5
2020,Singapore,yiwiki,1,10,5.5
2020,Singapore,zh_classicalwiki,1,10,5.5
2020,Singapore,zh_min_nanwiki,1,11,6.0
2020,Singapore,zh_yuewiki,1,10,5.5
2020,Singapore,zhwiki,139,157,148.0
2020,Sint Maarten,enwiki,1,10,5.5
2020,Sint Maarten,nlwiki,1,10,5.5
2020,Slovakia,anwiki,1,10,5.5
2020,Slovakia,arwiki,1,10,5.5
2020,Slovakia,be_x_oldwiki,1,10,5.5
2020,Slovakia,bewiki,1,10,5.5
2020,Slovakia,bgwiki,1,10,5.5
2020,Slovakia,brwiki,1,10,5.5
2020,Slovakia,bswiki,1,10,5.5
2020,Slovakia,cawiki,1,10,5.5
2020,Slovakia,cebwiki,1,10,5.5
2020,Slovakia,cswiki,16,34,25.0
2020,Slovakia,cuwiki,1,10,5.5
2020,Slovakia,cvwiki,1,10,5.5
2020,Slovakia,dawiki,1,10,5.5
2020,Slovakia,dewiki,1,13,7.0
2020,Slovakia,elwiki,1,10,5.5
2020,Slovakia,enwiki,70,88,79.0
2020,Slovakia,eowiki,1,12,6.5
2020,Slovakia,eswiki,1,10,5.5
2020,Slovakia,etwiki,1,10,5.5
2020,Slovakia,euwiki,1,10,5.5
2020,Slovakia,fawiki,1,10,5.5
2020,Slovakia,fiwiki,1,10,5.5
2020,Slovakia,frwiki,1,10,5.5
2020,Slovakia,glwiki,1,10,5.5
2020,Slovakia,hewiki,1,12,6.5
2020,Slovakia,hrwiki,1,10,5.5
2020,Slovakia,huwiki,10,28,19.0
2020,Slovakia,idwiki,1,10,5.5
2020,Slovakia,itwiki,1,10,5.5
2020,Slovakia,jawiki,1,10,5.5
2020,Slovakia,kawiki,1,10,5.5
2020,Slovakia,kowiki,1,10,5.5
2020,Slovakia,ltwiki,1,10,5.5
2020,Slovakia,lvwiki,1,10,5.5
2020,Slovakia,mkwiki,1,10,5.5
2020,Slovakia,mswiki,1,10,5.5
2020,Slovakia,nlwiki,1,10,5.5
2020,Slovakia,nowiki,1,10,5.5
2020,Slovakia,plwiki,1,10,5.5
2020,Slovakia,pnbwiki,1,10,5.5
2020,Slovakia,ptwiki,1,12,6.5
2020,Slovakia,rmywiki,1,10,5.5
2020,Slovakia,rowiki,1,10,5.5
2020,Slovakia,ruwiki,1,10,5.5
2020,Slovakia,scowiki,1,10,5.5
2020,Slovakia,shwiki,1,10,5.5
2020,Slovakia,simplewiki,1,10,5.5
2020,Slovakia,skwiki,223,241,232.0
2020,Slovakia,srwiki,1,10,5.5
2020,Slovakia,stwiki,1,10,5.5
2020,Slovakia,svwiki,1,10,5.5
2020,Slovakia,swwiki,1,10,5.5
2020,Slovakia,szlwiki,1,10,5.5
2020,Slovakia,thwiki,1,10,5.5
2020,Slovakia,trwiki,1,10,5.5
2020,Slovakia,ttwiki,1,10,5.5
2020,Slovakia,ukwiki,1,19,10.0
2020,Slovakia,urwiki,1,10,5.5
2020,Slovakia,viwiki,1,10,5.5
2020,Slovakia,warwiki,1,10,5.5
2020,Slovakia,zh_min_nanwiki,1,10,5.5
2020,Slovakia,zhwiki,1,10,5.5
2020,Slovenia,anwiki,1,10,5.5
2020,Slovenia,bswiki,1,11,6.0
2020,Slovenia,cswiki,1,10,5.5
2020,Slovenia,cywiki,1,10,5.5
2020,Slovenia,dewiki,1,13,7.0
2020,Slovenia,elwiki,1,10,5.5
2020,Slovenia,enwiki,62,80,71.0
2020,Slovenia,eowiki,1,10,5.5
2020,Slovenia,eswiki,1,10,5.5
2020,Slovenia,fawiki,1,10,5.5
2020,Slovenia,fiwiki,1,10,5.5
2020,Slovenia,frwiki,1,10,5.5
2020,Slovenia,hrwiki,1,16,8.5
2020,Slovenia,huwiki,1,10,5.5
2020,Slovenia,itwiki,1,13,7.0
2020,Slovenia,jawiki,1,10,5.5
2020,Slovenia,kawiki,1,10,5.5
2020,Slovenia,kkwiki,1,10,5.5
2020,Slovenia,kowiki,1,10,5.5
2020,Slovenia,mkwiki,1,10,5.5
2020,Slovenia,nowiki,1,10,5.5
2020,Slovenia,plwiki,1,10,5.5
2020,Slovenia,ptwiki,1,10,5.5
2020,Slovenia,quwiki,1,10,5.5
2020,Slovenia,ruwiki,1,10,5.5
2020,Slovenia,shwiki,1,10,5.5
2020,Slovenia,simplewiki,1,10,5.5
2020,Slovenia,skwiki,1,10,5.5
2020,Slovenia,slwiki,136,154,145.0
2020,Slovenia,sowiki,1,10,5.5
2020,Slovenia,srwiki,1,10,5.5
2020,Slovenia,svwiki,1,10,5.5
2020,Slovenia,tgwiki,1,10,5.5
2020,Slovenia,trwiki,1,10,5.5
2020,Slovenia,ukwiki,1,10,5.5
2020,Slovenia,zhwiki,1,10,5.5
2020,Solomon Islands,enwiki,1,10,5.5
2020,South Africa,afwiki,17,35,26.0
2020,South Africa,angwiki,1,10,5.5
2020,South Africa,arwiki,1,10,5.5
2020,South Africa,astwiki,1,10,5.5
2020,South Africa,azwiki,1,10,5.5
2020,South Africa,bswiki,1,10,5.5
2020,South Africa,cebwiki,1,13,7.0
2020,South Africa,cswiki,1,10,5.5
2020,South Africa,dewiki,1,11,6.0
2020,South Africa,elwiki,1,10,5.5
2020,South Africa,enwiki,385,403,394.0
2020,South Africa,eswiki,1,10,5.5
2020,South Africa,fawiki,1,10,5.5
2020,South Africa,fiwiki,1,10,5.5
2020,South Africa,frwiki,1,10,5.5
2020,South Africa,hewiki,1,10,5.5
2020,South Africa,hiwiki,1,10,5.5
2020,South Africa,huwiki,1,10,5.5
2020,South Africa,idwiki,1,10,5.5
2020,South Africa,itwiki,1,10,5.5
2020,South Africa,jawiki,1,10,5.5
2020,South Africa,mlwiki,1,10,5.5
2020,South Africa,nlwiki,1,10,5.5
2020,South Africa,nowiki,1,10,5.5
2020,South Africa,nsowiki,1,10,5.5
2020,South Africa,nywiki,1,10,5.5
2020,South Africa,ptwiki,1,10,5.5
2020,South Africa,ruwiki,1,10,5.5
2020,South Africa,simplewiki,1,11,6.0
2020,South Africa,snwiki,1,10,5.5
2020,South Africa,sowiki,1,10,5.5
2020,South Africa,srwiki,1,10,5.5
2020,South Africa,sswiki,1,10,5.5
2020,South Africa,stwiki,1,10,5.5
2020,South Africa,svwiki,1,10,5.5
2020,South Africa,swwiki,1,15,8.0
2020,South Africa,trwiki,1,10,5.5
2020,South Africa,tswiki,1,10,5.5
2020,South Africa,ukwiki,1,10,5.5
2020,South Africa,urwiki,1,10,5.5
2020,South Africa,viwiki,1,10,5.5
2020,South Africa,warwiki,1,10,5.5
2020,South Africa,xhwiki,1,10,5.5
2020,South Africa,yowiki,1,10,5.5
2020,South Africa,zhwiki,1,11,6.0
2020,South Africa,zuwiki,1,18,9.5
2020,South Korea,acewiki,1,10,5.5
2020,South Korea,afwiki,1,10,5.5
2020,South Korea,arwiki,1,10,5.5
2020,South Korea,arzwiki,1,10,5.5
2020,South Korea,azbwiki,1,10,5.5
2020,South Korea,azwiki,1,10,5.5
2020,South Korea,be_x_oldwiki,1,10,5.5
2020,South Korea,bewiki,1,10,5.5
2020,South Korea,bgwiki,1,10,5.5
2020,South Korea,bnwiki,1,10,5.5
2020,South Korea,bowiki,1,10,5.5
2020,South Korea,bswiki,1,10,5.5
2020,South Korea,cawiki,1,10,5.5
2020,South Korea,cewiki,1,10,5.5
2020,South Korea,cswiki,1,10,5.5
2020,South Korea,dawiki,1,10,5.5
2020,South Korea,dewiki,1,10,5.5
2020,South Korea,elwiki,1,10,5.5
2020,South Korea,enwiki,387,405,396.0
2020,South Korea,eowiki,1,10,5.5
2020,South Korea,eswiki,1,10,5.5
2020,South Korea,etwiki,1,10,5.5
2020,South Korea,euwiki,1,10,5.5
2020,South Korea,fawiki,1,10,5.5
2020,South Korea,fiwiki,1,10,5.5
2020,South Korea,frwiki,2,19,10.5
2020,South Korea,glwiki,1,10,5.5
2020,South Korea,gotwiki,1,10,5.5
2020,South Korea,hakwiki,1,10,5.5
2020,South Korea,hewiki,1,10,5.5
2020,South Korea,hifwiki,1,10,5.5
2020,South Korea,hiwiki,1,10,5.5
2020,South Korea,hrwiki,1,10,5.5
2020,South Korea,huwiki,1,10,5.5
2020,South Korea,hywiki,1,10,5.5
2020,South Korea,idwiki,1,10,5.5
2020,South Korea,iewiki,1,10,5.5
2020,South Korea,itwiki,3,14,8.5
2020,South Korea,jawiki,68,86,77.0
2020,South Korea,kawiki,1,10,5.5
2020,South Korea,kkwiki,1,10,5.5
2020,South Korea,kowiki,2687,2705,2696.0
2020,South Korea,lawiki,1,10,5.5
2020,South Korea,lbwiki,1,10,5.5
2020,South Korea,ltwiki,1,10,5.5
2020,South Korea,lvwiki,1,10,5.5
2020,South Korea,mkwiki,1,10,5.5
2020,South Korea,mlwiki,1,10,5.5
2020,South Korea,mnwiki,1,10,5.5
2020,South Korea,mswiki,1,10,5.5
2020,South Korea,mywiki,1,10,5.5
2020,South Korea,nahwiki,1,10,5.5
2020,South Korea,nlwiki,1,10,5.5
2020,South Korea,nowiki,1,10,5.5
2020,South Korea,pawiki,1,10,5.5
2020,South Korea,plwiki,1,16,8.5
2020,South Korea,pnbwiki,1,10,5.5
2020,South Korea,ptwiki,1,10,5.5
2020,South Korea,rowiki,1,10,5.5
2020,South Korea,ruwiki,1,10,5.5
2020,South Korea,scnwiki,1,10,5.5
2020,South Korea,scowiki,1,10,5.5
2020,South Korea,simplewiki,1,12,6.5
2020,South Korea,skwiki,1,10,5.5
2020,South Korea,slwiki,1,10,5.5
2020,South Korea,sqwiki,1,10,5.5
2020,South Korea,srwiki,1,10,5.5
2020,South Korea,svwiki,1,10,5.5
2020,South Korea,swwiki,1,10,5.5
2020,South Korea,tawiki,1,10,5.5
2020,South Korea,thwiki,1,10,5.5
2020,South Korea,tkwiki,1,10,5.5
2020,South Korea,tlwiki,1,10,5.5
2020,South Korea,trwiki,1,10,5.5
2020,South Korea,ttwiki,1,10,5.5
2020,South Korea,twwiki,1,10,5.5
2020,South Korea,ukwiki,1,10,5.5
2020,South Korea,urwiki,1,10,5.5
2020,South Korea,uzwiki,1,10,5.5
2020,South Korea,viwiki,1,16,8.5
2020,South Korea,wuuwiki,1,10,5.5
2020,South Korea,zh_yuewiki,1,11,6.0
2020,South Korea,zhwiki,67,85,76.0
2020,South Sudan,enwiki,1,10,5.5
2020,Spain,abwiki,1,10,5.5
2020,Spain,afwiki,1,10,5.5
2020,Spain,amwiki,1,10,5.5
2020,Spain,anwiki,3,20,11.5
2020,Spain,arwiki,1,10,5.5
2020,Spain,arzwiki,1,10,5.5
2020,Spain,astwiki,6,24,15.0
2020,Spain,avkwiki,1,10,5.5
2020,Spain,aywiki,1,10,5.5
2020,Spain,azbwiki,1,10,5.5
2020,Spain,azwiki,2,11,6.5
2020,Spain,barwiki,1,10,5.5
2020,Spain,bawiki,1,10,5.5
2020,Spain,bewiki,1,10,5.5
2020,Spain,bgwiki,1,10,5.5
2020,Spain,bjnwiki,1,10,5.5
2020,Spain,bnwiki,1,10,5.5
2020,Spain,brwiki,1,10,5.5
2020,Spain,bswiki,1,10,5.5
2020,Spain,cawiki,574,592,583.0
2020,Spain,cbk_zamwiki,1,10,5.5
2020,Spain,cebwiki,1,10,5.5
2020,Spain,ckbwiki,1,10,5.5
2020,Spain,cowiki,1,10,5.5
2020,Spain,crwiki,1,10,5.5
2020,Spain,csbwiki,1,10,5.5
2020,Spain,cswiki,1,10,5.5
2020,Spain,cywiki,1,10,5.5
2020,Spain,dawiki,1,11,6.0
2020,Spain,dewiki,22,40,31.0
2020,Spain,dsbwiki,1,10,5.5
2020,Spain,elwiki,1,10,5.5
2020,Spain,emlwiki,1,10,5.5
2020,Spain,enwiki,581,599,590.0
2020,Spain,eowiki,2,20,11.0
2020,Spain,eswiki,3226,3244,3235.0
2020,Spain,etwiki,1,10,5.5
2020,Spain,euwiki,179,197,188.0
2020,Spain,extwiki,1,10,5.5
2020,Spain,fawiki,1,11,6.0
2020,Spain,fiwiki,1,10,5.5
2020,Spain,fowiki,1,10,5.5
2020,Spain,frrwiki,1,10,5.5
2020,Spain,frwiki,61,78,69.5
2020,Spain,fywiki,1,10,5.5
2020,Spain,ganwiki,1,10,5.5
2020,Spain,gawiki,1,12,6.5
2020,Spain,glwiki,67,85,76.0
2020,Spain,gnwiki,1,10,5.5
2020,Spain,hakwiki,1,10,5.5
2020,Spain,hawwiki,1,10,5.5
2020,Spain,hewiki,1,10,5.5
2020,Spain,hiwiki,1,10,5.5
2020,Spain,hrwiki,1,10,5.5
2020,Spain,huwiki,1,10,5.5
2020,Spain,hywiki,1,10,5.5
2020,Spain,iawiki,1,10,5.5
2020,Spain,idwiki,1,13,7.0
2020,Spain,iewiki,1,15,8.0
2020,Spain,iowiki,1,10,5.5
2020,Spain,iswiki,1,10,5.5
2020,Spain,itwiki,28,46,37.0
2020,Spain,jawiki,1,11,6.0
2020,Spain,jvwiki,1,10,5.5
2020,Spain,kabwiki,1,10,5.5
2020,Spain,kawiki,1,10,5.5
2020,Spain,kmwiki,1,10,5.5
2020,Spain,kowiki,1,10,5.5
2020,Spain,kuwiki,1,13,7.0
2020,Spain,kwwiki,1,10,5.5
2020,Spain,kywiki,1,10,5.5
2020,Spain,ladwiki,1,10,5.5
2020,Spain,lawiki,1,10,5.5
2020,Spain,lbwiki,1,10,5.5
2020,Spain,lfnwiki,1,11,6.0
2020,Spain,lijwiki,1,10,5.5
2020,Spain,lmowiki,1,10,5.5
2020,Spain,lowiki,1,10,5.5
2020,Spain,ltwiki,1,10,5.5
2020,Spain,lvwiki,1,10,5.5
2020,Spain,map_bmswiki,1,10,5.5
2020,Spain,mgwiki,1,10,5.5
2020,Spain,minwiki,1,10,5.5
2020,Spain,miwiki,1,10,5.5
2020,Spain,mkwiki,1,10,5.5
2020,Spain,mlwiki,1,10,5.5
2020,Spain,mnwiki,1,10,5.5
2020,Spain,mswiki,1,10,5.5
2020,Spain,mtwiki,1,10,5.5
2020,Spain,mwlwiki,1,10,5.5
2020,Spain,nahwiki,1,10,5.5
2020,Spain,nds_nlwiki,1,10,5.5
2020,Spain,newiki,1,10,5.5
2020,Spain,nlwiki,5,21,13.0
2020,Spain,nnwiki,1,10,5.5
2020,Spain,nowiki,1,10,5.5
2020,Spain,nqowiki,1,10,5.5
2020,Spain,nvwiki,1,10,5.5
2020,Spain,ocwiki,1,15,8.0
2020,Spain,pdcwiki,1,10,5.5
2020,Spain,plwiki,1,11,6.0
2020,Spain,pmswiki,1,10,5.5
2020,Spain,pnbwiki,1,10,5.5
2020,Spain,ptwiki,18,33,25.5
2020,Spain,quwiki,1,10,5.5
2020,Spain,rmwiki,1,10,5.5
2020,Spain,roa_rupwiki,1,10,5.5
2020,Spain,rowiki,1,11,6.0
2020,Spain,ruwiki,3,18,10.5
2020,Spain,rwwiki,1,10,5.5
2020,Spain,scnwiki,1,10,5.5
2020,Spain,scowiki,1,10,5.5
2020,Spain,scwiki,1,10,5.5
2020,Spain,shnwiki,1,10,5.5
2020,Spain,shwiki,1,10,5.5
2020,Spain,simplewiki,2,13,7.5
2020,Spain,skwiki,1,10,5.5
2020,Spain,slwiki,1,10,5.5
2020,Spain,sowiki,1,10,5.5
2020,Spain,sqwiki,1,10,5.5
2020,Spain,srwiki,1,11,6.0
2020,Spain,suwiki,1,10,5.5
2020,Spain,svwiki,1,12,6.5
2020,Spain,swwiki,1,10,5.5
2020,Spain,szlwiki,1,10,5.5
2020,Spain,tawiki,1,10,5.5
2020,Spain,tetwiki,1,10,5.5
2020,Spain,tgwiki,1,10,5.5
2020,Spain,thwiki,1,17,9.0
2020,Spain,tlwiki,1,10,5.5
2020,Spain,trwiki,1,10,5.5
2020,Spain,ttwiki,1,10,5.5
2020,Spain,ugwiki,1,10,5.5
2020,Spain,ukwiki,2,20,11.0
2020,Spain,urwiki,1,10,5.5
2020,Spain,uzwiki,1,10,5.5
2020,Spain,vecwiki,1,10,5.5
2020,Spain,viwiki,1,11,6.0
2020,Spain,vowiki,1,10,5.5
2020,Spain,warwiki,1,10,5.5
2020,Spain,wuuwiki,1,10,5.5
2020,Spain,yiwiki,1,10,5.5
2020,Spain,zh_classicalwiki,1,10,5.5
2020,Spain,zh_min_nanwiki,1,10,5.5
2020,Spain,zh_yuewiki,1,10,5.5
2020,Spain,zhwiki,13,25,19.0
2020,Spain,zuwiki,1,10,5.5
2020,Sri Lanka,cswiki,1,10,5.5
2020,Sri Lanka,dewiki,1,10,5.5
2020,Sri Lanka,enwiki,149,167,158.0
2020,Sri Lanka,eswiki,1,10,5.5
2020,Sri Lanka,frwiki,1,10,5.5
2020,Sri Lanka,idwiki,1,10,5.5
2020,Sri Lanka,itwiki,1,10,5.5
2020,Sri Lanka,jawiki,1,10,5.5
